family,m,instance,method,run,generation,evaluations,best_score,best_cut,pop_mean_cut,median_abs_corr,min_abs_corr,two_qubit,non_clifford,seconds,ratio_best,ratio_pop_mean
reg3,60,reg3_m60_s0,es,1,355,17760,1.419066217599447,73.0,73.0,0.1395638002972584,0.0008042855900640793,20,34,69.60281949999626,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es,1,360,18010,1.419066217599447,73.0,73.0,0.1395638002972584,0.0008042855900640793,20,34,70.62160470001982,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es,1,365,18260,1.419066217599447,73.0,73.0,0.1395638002972584,0.0008042855900640793,20,34,71.58257650001906,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es,1,370,18510,1.419066217599447,73.0,73.0,0.1395638002972584,0.0008042855900640793,20,34,72.53805250002188,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es,1,375,18760,1.419066217599447,73.0,73.0,0.1395638002972584,0.0008042855900640793,20,34,73.45986659999471,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es,1,380,19010,1.419066217599447,73.0,73.0,0.1395638002972584,0.0008042855900640793,20,34,74.4246369000175,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es,1,385,19260,1.419066217599447,73.0,73.0,0.1395638002972584,0.0008042855900640793,20,34,75.38408730001538,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es,1,390,19510,1.419066217599447,73.0,73.0,0.1395638002972584,0.0008042855900640793,20,34,76.4099378999963,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es,1,395,19760,1.419066217599447,73.0,73.0,0.1395638002972584,0.0008042855900640793,20,34,77.49602690001484,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es,1,400,20010,1.419066217599447,73.0,73.0,0.1395638002972584,0.0008042855900640793,20,34,78.52565600001253,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,0,10,0.8309630285234236,49.0,45.8,0.03422181726598081,1.0842021724855044e-18,20,32,0.041464999987510964,0.5903614457831325,0.5518072289156626
reg3,60,reg3_m60_s0,es+pbil,0,5,260,1.0011586641474584,56.0,55.4,0.08771730110686554,0.0030189794866126857,20,35,1.069676499988418,0.6746987951807228,0.6674698795180722
reg3,60,reg3_m60_s0,es+pbil,0,10,510,1.0685185201765544,62.0,58.9,0.031773600479924835,0.0003135030036049268,20,31,2.0225184999872,0.7469879518072289,0.7096385542168675
reg3,60,reg3_m60_s0,es+pbil,0,15,760,1.1101643659407598,62.0,60.3,0.0876269257224199,0.015980651455924994,20,36,2.978437699988717,0.7469879518072289,0.7265060240963855
reg3,60,reg3_m60_s0,es+pbil,0,20,1010,1.1513899856163627,63.0,60.9,0.12368618409213855,0.007285135144664626,20,33,4.020867199986242,0.7590361445783133,0.7337349397590361
reg3,60,reg3_m60_s0,es+pbil,0,25,1260,1.175511292284438,65.0,63.0,0.11516326606994556,0.0012219908782052924,20,33,4.896741600008681,0.7831325301204819,0.7590361445783133
reg3,60,reg3_m60_s0,es+pbil,0,30,1510,1.175511292284438,65.0,63.9,0.11516326606994556,0.0012219908782052924,20,33,5.858220499998424,0.7831325301204819,0.7698795180722892
reg3,60,reg3_m60_s0,es+pbil,0,35,1760,1.175511292284438,65.0,64.3,0.11516326606994556,0.0012219908782052924,20,33,6.79079100000672,0.7831325301204819,0.7746987951807228
reg3,60,reg3_m60_s0,es+pbil,0,40,2010,1.175511292284438,65.0,64.5,0.11516326606994556,0.0012219908782052924,20,33,7.835770900011994,0.7831325301204819,0.7771084337349398
reg3,60,reg3_m60_s0,es+pbil,0,45,2260,1.1986321512590778,66.0,65.2,0.11491879181201417,0.0009373209888911688,20,33,8.757698200002778,0.7951807228915663,0.7855421686746988
reg3,60,reg3_m60_s0,es+pbil,0,50,2510,1.1986321512590778,66.0,65.4,0.11491879181201417,0.0009373209888911688,20,33,9.713593699998455,0.7951807228915663,0.7879518072289158
reg3,60,reg3_m60_s0,es+pbil,0,55,2760,1.2064909505585715,66.0,66.0,0.10762166507744911,0.007983852893181334,20,34,10.649065500008874,0.7951807228915663,0.7951807228915663
reg3,60,reg3_m60_s0,es+pbil,0,60,3010,1.2121886455210054,66.0,65.9,0.0926894781924455,0.006146128232230985,20,34,11.730067900003633,0.7951807228915663,0.7939759036144579
reg3,60,reg3_m60_s0,es+pbil,0,65,3260,1.2121886455210054,66.0,66.1,0.0926894781924455,0.006146128232230985,20,34,12.773811299994122,0.7951807228915663,0.7963855421686746
reg3,60,reg3_m60_s0,es+pbil,0,70,3510,1.2128423959706156,66.0,66.1,0.08706681559092708,0.007759541834494052,20,33,13.848380999988876,0.7951807228915663,0.7963855421686746
reg3,60,reg3_m60_s0,es+pbil,0,75,3760,1.227357513987068,67.0,66.2,0.09587917641346262,0.005413791971692696,20,34,14.90787980001187,0.8072289156626506,0.7975903614457832
reg3,60,reg3_m60_s0,es+pbil,0,80,4010,1.227357513987068,67.0,66.5,0.09587917641346262,0.005413791971692696,20,34,16.048421499988763,0.8072289156626506,0.8012048192771084
reg3,60,reg3_m60_s0,es+pbil,0,85,4260,1.227357513987068,67.0,66.9,0.09587917641346258,0.005413791971692828,20,34,17.123603899992304,0.8072289156626506,0.8060240963855423
reg3,60,reg3_m60_s0,es+pbil,0,90,4510,1.227357513987068,67.0,67.0,0.09587917641346262,0.005413791971692696,20,34,18.146258599997964,0.8072289156626506,0.8072289156626506
reg3,60,reg3_m60_s0,es+pbil,0,95,4760,1.2275587224340037,67.0,67.0,0.0979817292827817,0.003999625308037706,20,34,19.20164680000744,0.8072289156626506,0.8072289156626506
reg3,60,reg3_m60_s0,es+pbil,0,100,5010,1.229115828598832,67.0,67.0,0.10299861305999362,0.00019431138944890972,20,36,20.23853199998848,0.8072289156626506,0.8072289156626506
reg3,60,reg3_m60_s0,es+pbil,0,105,5260,1.258914728703347,68.0,67.1,0.10019514587950167,0.0006633676988623965,20,34,21.32111819999409,0.8192771084337349,0.808433734939759
reg3,60,reg3_m60_s0,es+pbil,0,110,5510,1.258914728703347,68.0,67.3,0.10019514587950167,0.0006633676988623965,20,34,22.38974579999922,0.8192771084337349,0.8108433734939758
reg3,60,reg3_m60_s0,es+pbil,0,115,5760,1.258914728703347,68.0,67.7,0.10019514587950167,0.0006633676988623965,20,34,23.588137399987318,0.8192771084337349,0.8156626506024097
reg3,60,reg3_m60_s0,es+pbil,0,120,6010,1.258914728703347,68.0,67.9,0.10019514587950167,0.0006633676988623965,20,34,24.63562549999915,0.8192771084337349,0.8180722891566266
reg3,60,reg3_m60_s0,es+pbil,0,125,6260,1.258914728703347,68.0,68.0,0.10019514587950167,0.0006633676988623965,20,34,25.783373000012944,0.8192771084337349,0.8192771084337349
reg3,60,reg3_m60_s0,es+pbil,0,130,6510,1.258914728703347,68.0,68.0,0.10019514587950167,0.0006633676988623965,20,34,26.88290239998605,0.8192771084337349,0.8192771084337349
reg3,60,reg3_m60_s0,es+pbil,0,135,6760,1.2799533436555874,69.0,68.1,0.0944803088994839,0.0003620985672353194,20,34,27.958563699998194,0.8313253012048193,0.8204819277108433
reg3,60,reg3_m60_s0,es+pbil,0,140,7010,1.2799533436555874,69.0,68.2,0.0944803088994839,0.0003620985672353194,20,34,29.125962699996307,0.8313253012048193,0.8216867469879519
reg3,60,reg3_m60_s0,es+pbil,0,145,7260,1.2799533436555874,69.0,68.2,0.0944803088994839,0.0003620985672353194,20,34,30.35936239999137,0.8313253012048193,0.8216867469879519
reg3,60,reg3_m60_s0,es+pbil,0,150,7510,1.2799533436555874,69.0,68.8,0.0944803088994839,0.0003620985672353194,20,34,31.487240099988412,0.8313253012048193,0.8289156626506023
reg3,60,reg3_m60_s0,es+pbil,0,155,7760,1.2799533436555874,69.0,69.0,0.0944803088994839,0.0003620985672353194,20,34,32.56802790000802,0.8313253012048193,0.8313253012048193
reg3,60,reg3_m60_s0,es+pbil,0,160,8010,1.2799533436555874,69.0,69.0,0.0944803088994839,0.0003620985672353194,20,34,33.62663149999571,0.8313253012048193,0.8313253012048193
reg3,60,reg3_m60_s0,es+pbil,0,165,8260,1.2799533436555874,69.0,69.0,0.0944803088994839,0.0003620985672353194,20,34,34.64637010000297,0.8313253012048193,0.8313253012048193
reg3,60,reg3_m60_s0,es+pbil,0,170,8510,1.3035328191192432,70.0,69.2,0.09674851416761857,0.007400003455011548,20,35,35.67637209998793,0.8433734939759037,0.8337349397590362
reg3,60,reg3_m60_s0,es+pbil,0,175,8760,1.3035328191192432,70.0,69.4,0.09674851416761857,0.007400003455011548,20,35,36.764182399987476,0.8433734939759037,0.8361445783132531
reg3,60,reg3_m60_s0,es+pbil,0,180,9010,1.3035328191192432,70.0,69.6,0.09674851416761857,0.007400003455011548,20,35,37.88655500000459,0.8433734939759037,0.8385542168674698
reg3,60,reg3_m60_s0,es+pbil,0,185,9260,1.3035328191192432,70.0,70.0,0.09674851416761857,0.007400003455011548,20,35,38.920423200004734,0.8433734939759037,0.8433734939759037
reg3,60,reg3_m60_s0,es+pbil,0,190,9510,1.3173646470123102,71.0,70.1,0.08329432083705532,0.006118071466530289,20,34,39.918034900008934,0.8554216867469879,0.844578313253012
reg3,60,reg3_m60_s0,es+pbil,0,195,9760,1.3184524183741149,71.0,70.6,0.08684463821618496,0.0036674230632646743,20,34,40.998280700005125,0.8554216867469879,0.8506024096385542
reg3,60,reg3_m60_s0,es+pbil,0,200,10010,1.318452418374115,71.0,70.9,0.08684463821618493,0.0036674230632647714,20,34,42.07895600001211,0.8554216867469879,0.8542168674698796
reg3,60,reg3_m60_s0,es+pbil,0,205,10260,1.330015898839569,72.0,71.1,0.09070287316528279,0.0024949766941579493,20,34,43.119718400004786,0.8674698795180723,0.8566265060240963
reg3,60,reg3_m60_s0,es+pbil,0,210,10510,1.330015898839569,72.0,71.2,0.09070287316528279,0.0024949766941579493,20,34,44.23151700000744,0.8674698795180723,0.8578313253012049
reg3,60,reg3_m60_s0,es+pbil,0,215,10760,1.330015898839569,72.0,71.2,0.09070287316528279,0.0024949766941579493,20,34,45.24859249999281,0.8674698795180723,0.8578313253012049
reg3,60,reg3_m60_s0,es+pbil,0,220,11010,1.3335965156887368,73.0,71.4,0.09266577510072793,0.0031465861638990296,20,34,46.345375100005185,0.8795180722891566,0.8602409638554217
reg3,60,reg3_m60_s0,es+pbil,0,225,11260,1.3335965156887368,73.0,71.5,0.09266577510072793,0.0031465861638990296,20,34,47.43157149999752,0.8795180722891566,0.8614457831325302
reg3,60,reg3_m60_s0,es+pbil,0,230,11510,1.3335965156887368,73.0,72.0,0.09266577510072793,0.0031465861638990296,20,34,48.59203400000115,0.8795180722891566,0.8674698795180723
reg3,60,reg3_m60_s0,es+pbil,0,235,11760,1.3335965156887368,73.0,72.1,0.09266577510072793,0.0031465861638990296,20,34,49.628115700004855,0.8795180722891566,0.8686746987951807
reg3,60,reg3_m60_s0,es+pbil,0,240,12010,1.3462474734742067,72.0,72.3,0.09545694008085016,0.004925466219684184,20,34,50.78471090001403,0.8674698795180723,0.8710843373493976
reg3,60,reg3_m60_s0,es+pbil,0,245,12260,1.3462474734742067,72.0,72.6,0.09545694008085016,0.004925466219684184,20,34,51.81307279999601,0.8674698795180723,0.8746987951807228
reg3,60,reg3_m60_s0,es+pbil,0,250,12510,1.3462474734742067,72.0,72.1,0.09545694008085016,0.004925466219684184,20,34,52.91939719999209,0.8674698795180723,0.8686746987951807
reg3,60,reg3_m60_s0,es+pbil,0,255,12760,1.3462474734742067,72.0,72.1,0.09545694008085016,0.004925466219684184,20,34,54.045086700003594,0.8674698795180723,0.8686746987951807
reg3,60,reg3_m60_s0,es+pbil,0,260,13010,1.3462474734742067,72.0,72.1,0.09545694008085016,0.004925466219684184,20,34,55.11641539999982,0.8674698795180723,0.8686746987951807
reg3,60,reg3_m60_s0,es+pbil,0,265,13260,1.3591249532572154,73.0,72.7,0.0891380923105503,0.007049495365368714,20,35,56.109010699990904,0.8795180722891566,0.8759036144578314
reg3,60,reg3_m60_s0,es+pbil,0,270,13510,1.3591249532572154,73.0,72.5,0.0891380923105503,0.007049495365368714,20,35,57.19319300001371,0.8795180722891566,0.8734939759036144
reg3,60,reg3_m60_s0,es+pbil,0,275,13760,1.3591249532572154,73.0,72.7,0.0891380923105503,0.007049495365368714,20,35,58.33071400001063,0.8795180722891566,0.8759036144578314
reg3,60,reg3_m60_s0,es+pbil,0,280,14010,1.3591249532572154,73.0,73.0,0.08913809231055034,0.007049495365368589,20,34,59.43692179999198,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,285,14260,1.3591249532572154,73.0,73.0,0.08913809231055034,0.007049495365368589,20,34,60.606950199988205,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,290,14510,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,61.73467179998988,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,295,14760,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,62.780880500009516,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,300,15010,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,63.93919820000883,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,305,15260,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,64.9890563999943,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,310,15510,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,66.098441500013,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,315,15760,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,67.13189469999634,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,320,16010,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,68.49546949999058,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,325,16260,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,69.55761570000323,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,330,16510,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,70.72027809999418,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,335,16760,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,71.78080149999005,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,340,17010,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,72.88101529999403,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,345,17260,1.3639683589135916,73.0,73.0,0.10330883177901165,0.0020481999433803466,20,35,73.99357759999111,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,350,17510,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,75.14673579999362,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,355,17760,1.3639683589135916,73.0,73.0,0.10330883177901157,0.0020481999433805756,20,35,76.3681559000106,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,360,18010,1.3639683589135918,73.0,73.0,0.1033088317790117,0.0020481999433805617,20,34,77.45738720000372,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,365,18260,1.3639683589135918,73.0,73.0,0.1033088317790117,0.0020481999433805617,20,34,78.61960000000545,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,370,18510,1.3639683589135918,73.0,73.0,0.1033088317790117,0.0020481999433805617,20,34,79.72655580000719,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,375,18760,1.3645784707064326,73.0,73.0,0.0983878760283011,0.0026699101592416105,20,34,80.87415280001005,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,380,19010,1.3645784707064326,73.0,73.0,0.0983878760283011,0.0026699101592416105,20,34,81.89077410000027,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,385,19260,1.3645784707064326,73.0,73.0,0.0983878760283011,0.0026699101592416105,20,34,83.05365459999302,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,390,19510,1.3674936195863052,73.0,73.0,0.09807596740368112,0.0047172339970230175,20,34,84.12872690000222,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,395,19760,1.3674936195863052,73.0,73.0,0.09807596740368112,0.0047172339970230175,20,34,85.22922000000835,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,0,400,20010,1.3674936195863052,73.0,73.0,0.09807596740368112,0.0047172339970230175,20,34,86.37461520000943,0.8795180722891566,0.8795180722891566
reg3,60,reg3_m60_s0,es+pbil,1,0,10,0.736444777344415,44.0,46.3,0.07304383663338695,0.00098649445651193,20,35,0.04773920000297949,0.5301204819277109,0.5578313253012048
reg3,60,reg3_m60_s0,es+pbil,1,5,260,1.0424193598464742,60.0,56.7,0.07253974386606904,0.0005746950452865315,20,37,1.0845517000125255,0.7228915662650602,0.6831325301204819
reg3,60,reg3_m60_s0,es+pbil,1,10,510,1.074835583827527,61.0,59.7,0.08631823809206697,0.0005840591615479864,20,37,2.1125086000247393,0.7349397590361446,0.7192771084337349
reg3,60,reg3_m60_s0,es+pbil,1,15,760,1.1205623781320615,61.0,61.1,0.11898478826455428,0.001869843063097551,20,33,3.1387366999988444,0.7349397590361446,0.7361445783132531
reg3,60,reg3_m60_s0,es+pbil,1,20,1010,1.1205623781320615,61.0,62.7,0.11898478826455428,0.001869843063097551,20,33,4.211000600014813,0.7349397590361446,0.755421686746988
reg3,60,reg3_m60_s0,es+pbil,1,25,1260,1.1253781209290135,61.0,62.4,0.13541941261469984,0.004662247467290253,20,33,5.276888699998381,0.7349397590361446,0.7518072289156627
reg3,60,reg3_m60_s0,es+pbil,1,30,1510,1.1321056499340965,61.0,61.9,0.12274883656953925,0.01943999971009514,20,33,6.356477100023767,0.7349397590361446,0.7457831325301205
reg3,60,reg3_m60_s0,es+pbil,1,35,1760,1.1329461867828154,61.0,61.1,0.1305866252138318,0.0070984663612701695,20,33,7.436216300004162,0.7349397590361446,0.7361445783132531
reg3,60,reg3_m60_s0,es+pbil,1,40,2010,1.1386300615274267,62.0,61.1,0.12108121614953561,0.010003303396443175,20,32,8.523546800017357,0.7469879518072289,0.7361445783132531
reg3,60,reg3_m60_s0,es+pbil,1,45,2260,1.1431175666378168,62.0,61.4,0.13074945370962215,0.008183047939992728,20,32,9.516327000019373,0.7469879518072289,0.7397590361445783
reg3,60,reg3_m60_s0,es+pbil,1,50,2510,1.1431175666378168,62.0,61.6,0.13074945370962215,0.008183047939992728,20,32,10.540451600012602,0.7469879518072289,0.7421686746987952
reg3,60,reg3_m60_s0,es+pbil,1,55,2760,1.1431175666378168,62.0,62.0,0.13074945370962227,0.008183047939992728,20,32,11.613243600004353,0.7469879518072289,0.7469879518072289
reg3,60,reg3_m60_s0,es+pbil,1,60,3010,1.1431175666378168,62.0,62.0,0.13074945370962215,0.008183047939992728,20,32,12.672483300004387,0.7469879518072289,0.7469879518072289
reg3,60,reg3_m60_s0,es+pbil,1,65,3260,1.1665187289607424,63.0,62.1,0.12724691942152044,0.004075919854151904,20,34,13.618167100008577,0.7590361445783133,0.7481927710843373
reg3,60,reg3_m60_s0,es+pbil,1,70,3510,1.1665187289607424,63.0,62.1,0.12724691942152044,0.004075919854151904,20,34,14.649501500010956,0.7590361445783133,0.7481927710843373
reg3,60,reg3_m60_s0,es+pbil,1,75,3760,1.1665187289607424,63.0,62.2,0.12724691942152044,0.004075919854151904,20,34,15.61833630001638,0.7590361445783133,0.7493975903614458
reg3,60,reg3_m60_s0,es+pbil,1,80,4010,1.1665187289607424,63.0,62.3,0.12724691942152044,0.004075919854151904,20,34,16.720105300017167,0.7590361445783133,0.7506024096385542
reg3,60,reg3_m60_s0,es+pbil,1,85,4260,1.1665187289607424,63.0,62.5,0.12724691942152044,0.004075919854151904,20,34,17.83036030002404,0.7590361445783133,0.7530120481927711
reg3,60,reg3_m60_s0,es+pbil,1,90,4510,1.1685879428203858,64.0,63.1,0.1280009924662378,0.0070354788522417125,20,35,18.83800750001683,0.7710843373493976,0.7602409638554217
reg3,60,reg3_m60_s0,es+pbil,1,95,4760,1.1685879428203858,64.0,63.1,0.1280009924662378,0.0070354788522417125,20,35,19.854170400009025,0.7710843373493976,0.7602409638554217
reg3,60,reg3_m60_s0,es+pbil,1,100,5010,1.1844798059450992,64.0,63.2,0.14172990877568664,0.006018678053966682,20,36,20.988160200009588,0.7710843373493976,0.7614457831325302
reg3,60,reg3_m60_s0,es+pbil,1,105,5260,1.1844798059450992,64.0,63.4,0.14172990877568664,0.006018678053966682,20,36,22.010865600022953,0.7710843373493976,0.7638554216867469
reg3,60,reg3_m60_s0,es+pbil,1,110,5510,1.1844798059450992,64.0,63.7,0.14172990877568664,0.006018678053966682,20,36,23.04090220000944,0.7710843373493976,0.7674698795180723
